estado,lat,lon,municipio,valor,variavel
Parana,-23.352801282722577,-53.42341775271692,Ivate,1299.9507496078977,pet
Parana,-23.599997802588607,-52.178519445723055,Ivatuba,1126.1010782538726,pet
Parana,-23.71714259516955,-50.07927591748506,Jaboti,1162.610751973411,pet
Parana,-23.148715655108536,-49.947483864199135,Jacarezinho,1223.6885802469135,pet
Parana,-23.06404709446659,-51.5586578244749,Jaguapita,1214.6436889603165,pet
Parana,-24.33050570214775,-49.69713544995618,Jaguariaiva,1040.1376131856618,pet
Parana,-23.62732166699912,-51.68376885555225,Jandaia Do Sul,1116.4624294129596,pet
Parana,-24.124716570794973,-52.80890274268534,Janiopolis,1198.4918081705152,pet
Parana,-23.727900916091063,-50.16309247352929,Japira,1154.4653085343411,pet
Parana,-23.43750433195756,-52.54066837521887,Japura,1193.241701188455,pet
Parana,-24.20553507794084,-51.77109824558693,Jardim Alegre,1169.7016827825084,pet
Parana,-22.573332004450407,-52.07864191017627,Jardim Olinda,1318.038708654282,pet
Parana,-23.254059212363988,-50.918317432184665,Jataizinho,1247.8304331839597,pet
Parana,-24.422291852351684,-53.40874964429361,Jesuitas,1232.5372046413502,pet
Parana,-23.45587747189505,-49.9096460775699,Joaquim Tavora,1184.193250066085,pet
Parana,-23.47798383839353,-50.22931003666097,Jundiai Do Sul,1185.3472394152266,pet
Parana,-24.398934113974104,-52.83820057267146,Juranda,1205.525895465446,pet
Parana,-23.63623030109599,-52.445896921512,Jussara,1160.487310283688,pet
Parana,-23.856472002485635,-51.68932469691415,Kalore,1147.6900254527657,pet
Parana,-25.7697168531774,-49.871328136269895,Lapa,969.1282194678212,pet
Parana,-24.9156009459136,-52.46094469857031,Laranjal,1140.914575697475,pet
Parana,-25.35416949112029,-52.379708320703024,Laranjeiras Do Sul,1116.7386598197186,pet
Parana,-23.02976513143677,-50.71310435242704,Leopolis,1268.6880730897017,pet
Parana,-24.09217119599259,-51.638989946289485,Lidianopolis,1169.7950843237124,pet
Parana,-25.263021757557613,-53.55563272194924,Lindoeste,1195.1569546925568,pet
Parana,-22.948605231136582,-53.07088685744033,Loanda,1311.0008323322922,pet
Parana,-22.981159147178275,-51.9868947419154,Lobato,1223.4185814752657,pet
Parana,-23.523450999935303,-51.10533390773215,Londrina,1190.3043937180423,pet
Parana,-24.34587618410784,-52.32940202867372,Luiziana,1147.1717275077235,pet
Parana,-24.07732261791466,-51.76842119909213,Lunardelli,1167.7445589105982,pet
Parana,-22.727298202199616,-51.66426783477265,Lupionopolis,1300.1432791327918,pet
Parana,-25.880128729967364,-50.85749384663945,Mallet,978.1425123116504,pet
Parana,-24.35691278935189,-52.58290034583252,Mambore,1170.717057884848,pet
Parana,-23.278335993982942,-52.05491235134879,Mandaguacu,1104.9843483660131,pet
Parana,-23.48174549937634,-51.70610375247446,Mandaguari,1116.3209453673576,pet
Parana,-25.83850906933468,-49.317847391825154,Mandirituba,945.195128169146,pet
Parana,-26.094369363787937,-53.34498248875912,Manfrinopolis,1192.2427579002351,pet
Parana,-26.035157598684204,-52.20586538124442,Mangueirinha,1098.776660449126,pet
Parana,-24.48692577063386,-51.63826707997976,Manoel Ribas,1133.2964562187035,pet
Parana,-24.58529149217757,-54.15069403792136,Marechal Candido Rondon,1276.575658378986,pet
Parana,-23.57929657937785,-53.22237552590622,Maria Helena,1265.7229360713854,pet
Parana,-23.530131213824934,-51.86713704867715,Marialva,1098.8748405797105,pet
Parana,-23.77323079990573,-51.28326904777133,Marilandia Do Sul,1138.416083933206,pet
Parana,-22.736959710822703,-53.06059625758692,Marilena,1329.563468049278,pet
Parana,-24.052468721013547,-53.20679291796121,Mariluz,1240.0337337801848,pet
Parana,-23.400879341956127,-51.96739221863119,Maringa,1079.6481890593889,pet
Parana,-26.335672121794623,-52.58015015774385,Mariopolis,1136.0072870662464,pet
Parana,-24.439303014136467,-53.78067151397738,Maripa,1260.9201625728924,pet
Parana,-26.24450416566554,-53.09193229139415,Marmeleiro,1175.355504565228,pet
Parana,-25.099620590534784,-52.25222848589147,Marquinho,1119.8819997782948,pet
Parana,-23.7536461918489,-51.65881554287439,Marumbi,1133.3622841710153,pet
Parana,-25.3594157022168,-53.90445283471576,Matelandia,1215.9664428012186,pet
Parana,-25.76177431490732,-48.55481869985952,Matinhos,985.6916851405624,pet
Parana,-24.701299505922076,-52.21256980760981,Mato Rico,1135.8267543479308,pet
Parana,-23.91291467726425,-51.17733055702496,Maua Da Serra,1110.2224191866524,pet
Parana,-25.260852840271284,-54.10126903517666,Medianeira,1240.2812805229769,pet
Parana,-24.43378073869086,-54.18445790967184,Mercedes,1281.029026624678,pet
Parana,-23.20072020723264,-52.74493820875961,Mirador,1249.7971872466908,pet
Parana,-22.974144182667864,-51.48390307319446,Miraselva,1235.978131057733,pet
Parana,-25.09612674723077,-54.22922798997401,Missal,1260.1136523956814,pet
Parana,-24.02490395449478,-53.00120928509419,Moreira Sales,1219.4857561191227,pet
Parana,-25.517045397372264,-48.856058541122096,Morretes,987.5839101574142,pet
Parana,-23.12935613590586,-51.73403487776526,Munhoz De Melo,1175.5627589613323,pet
Parana,-22.913106945817784,-51.79893624586849,Nossa Senhora Das Gracas,1244.085646947168,pet
Parana,-23.167522127072218,-52.60991416650728,Nova Alianca Do Ivai,1233.9078016405667,pet
Parana,-23.343713415407777,-50.70495738036925,Nova America Da Colina,1217.890892801977,pet
Parana,-24.504283796912453,-53.27363104247399,Nova Aurora,1218.8751193794694,pet
Parana,-24.655447895648656,-52.55066159387097,Nova Cantu,1157.5895618381423,pet
Parana,-23.190904910795005,-52.25011152374658,Nova Esperanca,1160.5131777395948,pet
Parana,-25.89903669553213,-53.25743935974528,Nova Esperanca Do Sudoeste,1181.8113020544145,pet
Parana,-23.41715329881276,-50.53775118711008,Nova Fatima,1201.290062905983,pet
Parana,-25.220735121650797,-52.55955539208397,Nova Laranjeiras,1129.0573436832362,pet
Parana,-22.786930964782226,-52.95338083910168,Nova Londrina,1312.0322124589234,pet
Parana,-23.42644826561626,-53.07101236571054,Nova Olimpia,1265.9708983147675,pet
Parana,-25.587929260982623,-53.37811626260654,Nova Prata Do Iguacu,1192.560626705972,pet
Parana,-23.59250075540813,-50.74083817896855,Nova Santa Barbara,1156.776019517206,pet
Parana,-24.43955563896095,-53.95805631030108,Nova Santa Rosa,1268.7816842008124,pet
Parana,-24.461044599608684,-51.94398751899757,Nova Tebas,1152.765870288439,pet
Parana,-23.781411069667147,-51.53164841816389,Novo Itacolomi,1147.1067209358416,pet
Parana,-24.13419426337839,-50.947619719742086,Ortigueira,1121.8382113404066,pet
Parana,-23.45939127210443,-52.23049544494426,Ourizona,1121.6060166338368,pet
Parana,-24.79322336928487,-53.90932111558325,Ouro Verde Do Oeste,1241.2054983281896,pet
Parana,-23.46475420819482,-52.12202800418941,Paicandu,1097.0308265856952,pet
Parana,-26.449822266604603,-51.81308526077404,Palmas,1040.1785057064712,pet
Parana,-25.44309031941617,-50.05822028599283,Palmeira,995.1437512230297,pet
Parana,-24.853803960657014,-52.244498974635306,Palmital,1131.499520126057,pet
Parana,-24.26718374510919,-53.82210298381134,Palotina,1275.6015578772804,pet
Parana,-23.264780299179108,-52.63474955505384,Paraiso Do Norte,1226.4322362869202,pet
Parana,-22.8484550638577,-52.14535788336986,Paranacity,1260.431153046897,pet
Parana,-25.54648769971796,-48.55301161799714,Paranagua,996.9743167689876,pet
Parana,-22.661792182821618,-52.10143689611362,Paranapoema,1302.1864805414552,pet
Parana,-22.920556414665786,-52.510188523484594,Paranavai,1255.38329399022,pet
Parana,-24.63161749449615,-54.25629099840873,Pato Bragado,1281.0696911785071,pet
Parana,-26.16862377269908,-52.66268303083581,Pato Branco,1145.6870547969006,pet
Parana,-26.176866231155486,-50.86071953630849,Paula Freitas,978.0713935995014,pet
Parana,-26.06066500096741,-50.74847405055909,Paulo Frontin,974.113040837162,pet
Parana,-23.931813439900903,-52.32679352414165,Peabiru,1151.023645961208,pet
Parana,-23.919218391813576,-53.366851000209664,Perobal,1264.4223093040878,pet
Parana,-23.831858700728027,-53.70547739768763,Perola,1294.993916913947,pet
Parana,-25.845756098592204,-53.75397071849756,Perola D'oeste,1197.4517001903816,pet
Parana,-26.089544698335956,-49.4512739228251,Pien,929.7851192792796,pet
Parana,-25.41810746419702,-49.15716946310438,Pinhais,1001.2199072356216,pet
Parana,-26.015339210697725,-53.47763641045995,Pinhal De Sao Bento,1191.6193112145909,pet
Parana,-23.90939202013587,-50.06719973609403,Pinhalao,1123.2418119337708,pet
Parana,-25.785003106861957,-51.63167140739613,Pinhao,1042.2186116264686,pet
Parana,-24.46959895319243,-49.93751915349563,Pirai Do Sul,1028.2767661449475,pet
Parana,-25.470954816598457,-49.05434338153044,Piraquara,994.4361523145844,pet
Parana,-24.689922365384472,-51.779680861566696,Pitanga,1111.4960335258806,pet
Parana,-23.208834484496908,-51.57186440901566,Pitangueiras,1177.1121490818553,pet
Parana,-23.090247074194615,-52.934461499397365,Planaltina Do Parana,1284.080755968891,pet
Parana,-25.733804688042632,-53.70992372086066,Planalto,1199.5743916155425,pet
Parana,-25.140505539609578,-50.08311736062514,Ponta Grossa,1006.5825071264117,pet
Parana,-25.639381825594967,-48.47586419191938,Pontal Do Parana,993.774527422394,pet
Parana,-22.74204378665904,-51.40965513359127,Porecatu,1309.7454963198722,pet
Parana,-25.53017438565372,-49.89729738900273,Porto Amazonas,986.50871973047,pet
Parana,-25.58314521838751,-52.3821124813732,Porto Barreiro,1128.9156059199663,pet
Parana,-22.831424015631228,-53.3131895997101,Porto Rico,1336.1302186361272,pet
Parana,-26.2282204236813,-51.22625945072554,Porto Vitoria,993.6546146703806,pet
Parana,-23.030519534139497,-51.40307244001605,Prado Ferreira,1237.1376267227286,pet
Parana,-25.966186090393087,-53.72135461667047,Pranchita,1191.3247348484851,pet
Parana,-23.263307703104253,-52.14863990106673,Presidente Castelo Branco,1114.3787544309987,pet
Parana,-22.860001647196498,-51.07371208373892,Primeiro De Maio,1291.4280151237613,pet
Parana,-25.12499531411195,-51.10372556216052,Prudentopolis,1056.422567355772,pet
Parana,-24.29753466819947,-53.138625465101605,Quarto Centenario,1228.7955040598963,pet
Parana,-23.563836946442464,-49.930402374188965,Quatigua,1173.2101308441045,pet
Parana,-25.36760927329889,-48.99432934655184,Quatro Barras,988.7967356754496,pet
Parana,-24.525980509247347,-54.00552690174055,Quatro Pontes,1268.1302998544395,pet
Parana,-25.457045365667675,-52.954396749111496,Quedas Do Iguacu,1163.8665538907685,pet
Parana,-23.04384466708617,-53.52088768389069,Querencia Do Norte,1327.3427672633177,pet
Parana,-23.82936319049485,-52.13949894940819,Quinta Do Sol,1141.674753506781,pet
Parana,-25.91363867526596,-49.48439058485072,Quitandinha,943.8076059414592,pet
Parana,-25.097062397180764,-54.05274108086283,Ramilandia,1235.470638901672,pet
Parana,-23.08023464959631,-50.91842653893256,Rancho Alegre,1268.135887871595,pet
Parana,-24.28907245155756,-52.9562729130635,Rancho Alegre D'oeste,1214.0867225846537,pet
Parana,-25.673715600258053,-53.54309234604139,Realeza,1193.7997635332167,pet
Parana,-25.65808106418621,-50.62003055044363,Reboucas,995.240865699579,pet
Parana,-26.227370888709224,-52.94667745549328,Renascenca,1163.5260427964856,pet
Parana,-24.599126812734458,-50.95977625983888,Reserva,1092.5949338199682,pet
Parana,-25.86730661468668,-51.96301815114597,Reserva Do Iguacu,1076.9782017070977,pet
Parana,-23.26086575001164,-49.76232951557808,Ribeirao Claro,1203.5870225678564,pet
Parana,-23.447463716656888,-50.37403778455396,Ribeirao Do Pinhal,1191.6250222905455,pet
Parana,-25.720354164941973,-50.79118544748317,Rio Azul,987.069912597378,pet
Parana,-23.797083537009733,-51.4330149079403,Rio Bom,1151.080013955985,pet
Parana,-25.543758991009003,-52.603953642498695,Rio Bonito Do Iguacu,1140.8065128287883,pet
Parana,-24.34405692690644,-51.35858350228136,Rio Branco Do Ivai,1140.0804524886876,pet
Parana,-25.07782133709918,-49.34437651042237,Rio Branco Do Sul,993.5714865455884,pet
Parana,-26.094222424621908,-49.68313372583854,Rio Negro,936.0396703603694,pet
Parana,-23.271902903337743,-51.40876480448376,Rolandia,1184.95777262084,pet
Parana,-24.56338129106926,-52.25064659876261,Roncador,1142.6013458728517,pet
Parana,-23.476729204392427,-52.8031080938182,Rondon,1217.0780595730023,pet
Parana,-24.320716967977884,-51.20817571769462,Rosario Do Ivai,1137.3475604545845,pet
Parana,-23.348321382929853,-51.58401885455373,Sabaudia,1144.3644568497284,pet
Parana,-26.137588968064023,-53.41757943599072,Salgado Filho,1195.7471435929135,pet
Parana,-23.629888612778124,-49.682244020825,Salto Do Itarare,1160.2108505227463,pet
Parana,-25.7741254516288,-53.28832600772932,Salto Do Lontra,1183.259338966489,pet
Parana,-23.25860039913739,-50.40782832748469,Santa Amelia,1224.2086913229018,pet
Parana,-23.54366571159624,-50.79917549082752,Santa Cecilia Do Pavao,1177.0611022222224,pet
Parana,-23.083611141379173,-53.36164046126351,Santa Cruz De Monte Castelo,1323.552497949316,pet
Parana,-23.06260288980161,-51.83845313814598,Santa Fe,1186.3818826135107,pet
Parana,-24.88787209717956,-54.30647140025694,Santa Helena,1275.2853481636828,pet
Parana,-22.69333752911705,-51.89839288012455,Santa Ines,1298.3921003942978,pet
Parana,-23.11395944789957,-53.2398309922572,Santa Isabel Do Ivai,1317.0507866776773,pet
Parana,-25.78303802142883,-53.422641471339126,Santa Izabel Do Oeste,1186.4400851388646,pet
Parana,-25.395224340876347,-53.56851359452268,Santa Lucia,1198.0566874931496,pet
Parana,-24.90969055099969,-51.92656233036067,Santa Maria Do Oeste,1103.1223614834676,pet
Parana,-23.059346863332635,-50.53848262791588,Santa Mariana,1252.0362228248591,pet
Parana,-23.153442150316035,-53.108627572498165,Santa Monica,1301.878766195524,pet
Parana,-25.035426994520336,-53.611016821859565,Santa Tereza Do Oeste,1199.073392983027,pet
Parana,-25.4526097157692,-54.43369171644267,Santa Terezinha De Itaipu,1283.2022022178735,pet
Parana,-23.75050041166362,-49.63213255955084,Santana Do Itarare,1148.2602913356034,pet
Parana,-23.29594435338773,-50.08524120824117,Santo Antonio Da Platina,1208.0127345325263,pet
Parana,-22.69846252968536,-52.35565282368566,Santo Antonio Do Caiua,1297.8165613758008,pet
Parana,-23.580000866124266,-50.62998139401337,Santo Antonio Do Paraiso,1152.3917439066256,pet
Parana,-26.065355807832184,-53.62971479622245,Santo Antonio Do Sudoeste,1188.170506201412,pet
Parana,-22.72168179587655,-51.80481737248429,Santo Inacio,1295.1177154806246,pet
Parana,-23.339138654729133,-52.4817906858197,Sao Carlos Do Ivai,1193.6567851099835,pet
Parana,-23.715965493472723,-50.777872359461234,Sao Jeronimo Da Serra,1138.1088244264229,pet
Parana,-25.77595184790261,-52.79452260530743,Sao Joao,1159.578932342984,pet
Parana,-22.83765865005825,-52.32987645335488,Sao Joao Do Caiua,1261.77117956519,pet
Parana,-23.99210452215412,-51.846985596540335,Sao Joao Do Ivai,1157.77946332737,pet
Parana,-25.670168040596423,-50.2858646326368,Sao Joao Do Triunfo,984.6758750164104,pet
Parana,-25.65480314519253,-52.93954532135068,Sao Jorge D'oeste,1169.501427448669,pet
Parana,-23.43480987836494,-52.31735769633558,Sao Jorge Do Ivai,1143.4016989710458,pet
Parana,-23.74861790335334,-53.89985293132861,Sao Jorge Do Patrocinio,1297.1113940681305,pet
Parana,-23.95852479199931,-49.671991597627326,Sao Jose Da Boa Vista,1122.7818802208697,pet
Parana,-24.816020688950356,-54.11798691404925,Sao Jose Das Palmeiras,1258.7709523809524,pet
Parana,-25.660475165852887,-49.092476254095374,Sao Jose Dos Pinhais,970.2231011036462,pet
Parana,-23.3693611228735,-52.611246200693735,Sao Manoel Do Parana,1209.100515776699,pet
Parana,-25.90777617385249,-50.44115649031188,Sao Mateus Do Sul,972.4801339822666,pet
Parana,-25.3868590341173,-54.26163696846737,Sao Miguel Do Iguacu,1260.9819365100411,pet
Parana,-24.904349570490723,-53.899024208571134,Sao Pedro Do Iguacu,1231.2939398662247,pet
Parana,-23.84510059937271,-51.87137647346318,Sao Pedro Do Ivai,1142.3443052109185,pet
Parana,-22.77801158617605,-53.17567213449112,Sao Pedro Do Parana,1334.767111639983,pet
Parana,-23.454030551959757,-50.72081392507806,Sao Sebastiao Da Amoreira,1192.540966134617,pet
Parana,-23.52397909650336,-52.53880355899493,Sao Tome,1178.348635170604,pet
Parana,-23.87452648657704,-50.60501593555065,Sapopema,1125.1877562571103,pet
Parana,-23.46780943637595,-51.86637369572907,Sarandi,1077.8943358946217,pet
Parana,-25.71162102044104,-52.603657284585225,Saudade Do Iguacu,1145.19825946617,pet
Parana,-24.243798203175743,-49.45147026338576,Senges,1051.8754502126706,pet
Parana,-25.476349822609176,-54.02715854766202,Serranopolis Do Iguacu,1229.7407197633229,pet
Parana,-22.932111591312797,-50.876599523484735,Sertaneja,1282.3545418517551,pet
Parana,-23.056145642907776,-51.07199832275533,Sertanopolis,1262.8894153823078,pet
Parana,-23.638949645592746,-49.79285151440344,Siqueira Campos,1154.558275551865,pet
Parana,-25.686156102507,-52.72317248107695,Sulina,1153.0516475869808,pet
Parana,-23.82616787822466,-51.06719760072564,Tamarana,1127.2398746374784,pet
Parana,-23.197883068902147,-52.48301530370868,Tamboara,1206.853516429137,pet
Parana,-23.65873852985424,-52.89013560193422,Tapejara,1209.31856936833,pet
Parana,-23.32828523913331,-53.13272899392363,Tapira,1283.0535726563533,pet
Parana,-25.31146665420985,-50.4091132044531,Teixeira Soares,1014.6736445204466,pet
Parana,-24.249261528444837,-50.52175309124836,Telemaco Borba,1098.1353147294478,pet
Parana,-23.69730663022491,-52.38777018639146,Terra Boa,1148.6092485619138,pet
Parana,-22.729180798688702,-52.6810318567809,Terra Rica,1302.0069899372106,pet
Parana,-24.20989779083613,-54.057150834551344,Terra Roxa,1284.1797897269817,pet
Parana,-24.65555107784756,-50.46770759813232,Tibagi,1064.7445205557565,pet
Parana,-25.900266419823748,-49.111387518021694,Tijucas Do Sul,939.271230608676,pet
Parana,-24.704350204959365,-53.7776580318869,Toledo,1238.144764205308,pet
Parana,-23.726051167211565,-49.96285189736774,Tomazina,1154.9068721925994,pet
Parana,-25.43782634395528,-53.22389947455113,Tres Barras Do Parana,1180.2259974045237,pet
Parana,-24.94999779372469,-48.90113675807656,Tunas Do Parana,977.0518261926464,pet
Parana,-23.87911913971659,-52.84366555131208,Tuneiras Do Oeste,1201.158378525536,pet
Parana,-24.648382555539797,-53.508988229662094,Tupassi,1219.532960513886,pet
Parana,-25.014352714939825,-51.48041025127655,Turvo,1067.032985312701,pet
Parana,-24.50464216591681,-53.02088392266619,Ubirata,1212.1193798044849,pet
Parana,-23.6758877306101,-53.41441613241033,Umuarama,1276.6064658167384,pet
Parana,-26.110634438719384,-51.07552810501042,Uniao Da Vitoria,991.5888905079628,pet
Parana,-23.06728029938776,-52.10975636558037,Uniflor,1176.5917601890133,pet
Parana,-23.21559263121681,-50.82906723705471,Urai,1249.9768720958668,pet
Parana,-24.17218262850717,-50.24362405851169,Ventania,1092.0029044550147,pet
Parana,-25.003483051150223,-53.921031276984905,Vera Cruz Do Oeste,1227.5442016857678,pet
Parana,-25.877240801107416,-52.9612259540245,Vere,1167.8883745644605,pet
Parana,-23.53820016367401,-53.825423663000905,Vila Alta,1305.9064396346696,pet
Parana,-25.408510330511582,-52.23643867180329,Virmond,1113.9756845580896,pet
Parana,-26.277366280973933,-52.80405672662671,Vitorino,1152.6641052095276,pet
Parana,-23.853952605059376,-49.78394445888914,Wenceslau Braz,1128.042084788514,pet
Parana,-23.734814437800207,-53.59142981266087,Xambre,1289.281788925698,pet
Parana,-23.3113634407236,-50.30617559636987,Abatia,1307.3792528869258,pr
Parana,-24.78198572393535,-48.81938139185752,Adrianopolis,1505.5121654501218,pr
Parana,-26.025500944348547,-49.30915503163259,Agudos Do Sul,1568.6403436426117,pr
Parana,-25.284879262939167,-49.32279352221987,Almirante Tamandare,1749.5906884596338,pr
Parana,-24.81271986316362,-52.69190706204459,Altamira Do Parana,1673.702793734963,pr
Parana,-23.075624088388185,-52.32303483177894,Alto Parana,1256.3205391949652,pr
Parana,-24.09684947018157,-53.401071102162526,Alto Piquiri,1487.5405716218495,pr
Parana,-23.876836349520453,-53.974932192088026,Altonia,1458.8646258941806,pr
Parana,-22.80922893558029,-51.25530154606044,Alvorada Do Sul,1261.6751660939292,pr
Parana,-23.126876710233294,-52.8333538472672,Amapora,1259.556435984457,pr
Parana,-25.917283996956755,-53.48086809030535,Ampere,1936.3859418410816,pr
Parana,-24.687080113934048,-53.08655087063656,Anahy,1678.7455756929637,pr
Parana,-23.01718055051018,-50.27099665255532,Andira,1179.990758913968,pr
Parana,-23.19104998532254,-51.91753450172287,Angulo,1276.5541507720254,pr
Parana,-25.297100885708645,-48.7244665273992,Antonina,1963.9122764282652,pr
Parana,-25.96009381969834,-50.12756374361736,Antonio Olinto,1503.2646753560218,pr
Parana,-23.57170063598918,-51.44568867694088,Apucarana,1488.612680561287,pr
Parana,-23.43956963527952,-51.43083876311044,Arapongas,1475.6216203631848,pr
Parana,-24.095755998577165,-49.97129056843969,Arapoti,1333.3898019930114,pr
Parana,-24.342889523651877,-51.81722970490522,Arapua,1510.2847378277158,pr
Parana,-23.95506448944045,-52.576466981472535,Araruna,1457.9815127345582,pr
Parana,-25.604969936681385,-49.44231491033618,Araucaria,1468.8738063740225,pr
Parana,-24.376993236989662,-51.53702162149531,Ariranha Do Ivai,1549.8996441856698,pr
Parana,-23.407406302644542,-50.87466862808969,Assai,1405.4359169732,pr
Parana,-24.42580258623949,-53.58351313409039,Assis Chateaubriand,1539.9578046149695,pr
Parana,-23.249470863065923,-51.69896029598928,Astorga,1325.1757567746204,pr
Parana,-23.12802687944233,-52.0638700653777,Atalaia,1269.860460251046,pr
Parana,-25.518045960709436,-49.69338755907608,Balsa Nova,1532.8427895595437,pr
Parana,-23.159503330307786,-50.34627106138839,Bandeirantes,1215.667652143845,pr
Parana,-24.075758318247303,-52.03864893883746,Barbosa Ferraz,1468.5885831359726,pr
Parana,-23.10506013380549,-50.1593385850829,Barra Do Jacare,1225.1292808503572,pr
Parana,-26.241908430713966,-53.519212482667626,Barracao,1978.3765164351064,pr
Parana,-25.880407446406785,-53.63361857818678,Bela Vista Do Caroba,1897.2131475117728,pr
Parana,-23.00413808718452,-51.23480342228881,Bela Vista Do Paraiso,1341.2939640477298,pr
Parana,-26.170427998184792,-51.52454412973263,Bituruna,1789.225863687425,pr
Parana,-24.255841644600213,-52.747322857525695,Boa Esperanca,1552.5999571393584,pr
Parana,-25.639586036122544,-53.225372443202986,Boa Esperanca Do Iguacu,1902.081664193867,pr
Parana,-24.85672317507604,-51.56843653231792,Boa Ventura De Sao Roque,1661.72497875698,pr
Parana,-25.43266098078551,-53.42118635347359,Boa Vista Da Aparecida,1818.7005230725144,pr
Parana,-25.114230004895,-48.93272682020478,Bocaiuva Do Sul,1748.0054159102542,pr
Parana,-26.159463843088123,-53.55884085619456,Bom Jesus Do Sul,1958.3290047835728,pr
Parana,-23.71266702285502,-51.82362800284434,Bom Sucesso,1406.19912405303,pr
Parana,-26.084413561472672,-52.83758885653265,Bom Sucesso Do Sul,1908.23762745098,pr
Parana,-23.938595016521305,-51.58983615401616,Borrazopolis,1521.5208984484395,pr
Parana,-24.805170453203203,-53.091972801765934,Braganey,1743.5242191663997,pr
Parana,-25.88404703372891,-53.640828757245075,Bela Vista Da Caroba,1897.213134765625,pr
Parana,-24.166286313334595,-53.5402438695913,Brasilandia Do Sul,1468.2605822701998,pr
Parana,-22.810681847610088,-51.71224159334099,Cafeara,1276.908124598587,pr
Parana,-24.698163552252915,-53.36623365452108,Cafelandia,1685.7215769173715,pr
Parana,-23.981440242980877,-53.57535063961108,Cafezal Do Sul,1404.6098623752362,pr
Parana,-23.66737619258017,-51.33432332727234,California,1527.525104777871,pr
Parana,-22.996351533747795,-50.08379603326436,Cambara,1220.6870835332372,pr
Parana,-23.180489859512114,-51.28425743320313,Cambe,1422.5039168017283,pr
Parana,-23.63104377381792,-51.56584125869474,Cambira,1471.701848025712,pr
Parana,-24.60777679062426,-52.78275947275158,Campina Da Lagoa,1639.6611783968065,pr
Parana,-25.13060458649609,-51.78031643622133,Campina Do Simao,1742.3420123865274,pr
Parana,-25.18579286153949,-48.84433052479307,Campina Grande Do Sul,1816.9835601619204,pr
Parana,-24.931120798371616,-53.01374204441723,Campo Bonito,1769.219436485196,pr
Parana,-25.97729785910995,-49.65590425492028,Campo Do Tenente,1433.7822467095198,pr
Parana,-25.29231922977588,-49.61967781933465,Campo Largo,1636.1932614352545,pr
Parana,-25.286641276869897,-49.46574350541317,Campo Magro,1674.3816828206209,pr
Parana,-24.104511030961483,-52.38005136675874,Campo Mourao,1536.9538694465125,pr
Parana,-24.642279670996388,-51.25757478146409,Candido De Abreu,1552.7534211205789,pr
Parana,-25.521215911142423,-52.01984808182168,Candoi,1750.5614661236582,pr
Parana,-25.28627403458064,-52.132626865056906,Cantagalo,1753.0003322789864,pr
Parana,-25.609641770709448,-53.76193853124615,Capanema,1774.6797841372208,pr
Parana,-25.48368607949452,-53.58959506130368,Capitao Leonidas Marques,1794.7742667686814,pr
Parana,-24.89276250078533,-50.151090599312745,Carambei,1564.9232616644724,pr
Parana,-23.45859835220994,-49.71195941215549,Carlopolis,1329.373949330622,pr
Parana,-25.03059492414602,-53.3811164505534,Cascavel,1790.062836949376,pr
Parana,-24.798786564748468,-49.8414261016661,Castro,1639.1250546956082,pr
Parana,-25.243098645680288,-53.156368586127456,Catanduvas,1827.3738453365224,pr
Parana,-22.809870919748484,-51.56448307662657,Centenario Do Sul,1261.3893788455905,pr
Parana,-24.87500082181302,-49.27871513434264,Cerro Azul,1434.7984540654688,pr
Parana,-25.24225120804488,-53.76264470253064,Ceu Azul,1803.280755073299,pr
Parana,-25.810745228939496,-52.45577030351382,Chopinzinho,1830.192477808388,pr
Parana,-23.726894618385938,-52.62646477057447,Cianorte,1389.6040709959143,pr
Parana,-23.381304832844677,-52.95839369159364,Cidade Gaucha,1317.0995795107035,pr
Parana,-26.34412038857464,-52.35717733650711,Clevelandia,2089.360838192613,pr
Parana,-25.315455270484502,-49.1766589642582,Colombo,1764.7745822964805,pr
Parana,-22.83539872000621,-51.96962767100713,Colorado,1269.848187456926,pr
Parana,-23.604334400216025,-50.50400364428752,Congonhinhas,1410.1932949578938,pr
Parana,-23.592972298516298,-50.12680335282696,Conselheiro Mairinck,1381.2453404486612,pr
Parana,-25.723965479929227,-49.519246042687584,Contenda,1415.2080125962211,pr
Parana,-24.74487683797181,-53.23821444019202,Corbelia,1730.8778835757378,pr
Parana,-23.22709508868132,-50.62060276248493,Cornelio Procopio,1278.0407495647396,pr
Parana,-26.18029936976928,-51.92457184630248,Coronel Domingos Soares,1850.116878732173,pr
Parana,-25.99364659762484,-52.56281647951831,Coronel Vivida,1880.5027042483655,pr
Parana,-24.12944351515861,-52.143603470766536,Corumbatai Do Sul,1482.1668940967074,pr
Parana,-25.92205119008845,-51.23186226588281,Cruz Machado,1727.6958263454785,pr
Parana,-25.59487641702953,-53.12917203925363,Cruzeiro Do Iguacu,1899.3951066060815,pr
Parana,-23.75555186597149,-53.08421064348642,Cruzeiro Do Oeste,1425.9257364227751,pr
Parana,-22.987194495150863,-52.16186126220335,Cruzeiro Do Sul,1260.7367517573066,pr
Parana,-24.02093011012163,-51.47562183964224,Cruzmaltina,1548.4278340840838,pr
Parana,-25.475931521073555,-49.28904245544162,Curitiba,1614.19873007532,pr
Parana,-24.0109366048826,-50.4655501844636,Curiuva,1401.3859896339488,pr
